主体ID,销售组织,客戶編碼,客户,客名,销售部门,销售业务员,商品名称,销售数量,数量,主计量,合计含税金额,线索客户编码,线索客户名称,ERP订单号,ERP订单状态,要求送货日期,创建时间,商品編碼,小類編碼,小類,客戶屬性,訂單總金額
2544515544706973696,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),5,75,千克,2320.6,,,14744259,已登记,2026-05-23 00:00:00,2026-05-22 11:30:02,1300607015,1300607,帶皮腿扒,凍肉店,0
2544515544706973696,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,金鷹面精肉|25KG,1,25,千克,2320.6,,,14744259,已登记,2026-05-23 00:00:00,2026-05-22 11:30:02,1300109002,1300109,面精肉,凍肉店,0
2544493159337426949,香港事业部,NFT00.000229,駿利貿易公司,駿利,分销业务冻品水产部销售部,张淑燕,金鷹寸骨|10KG (1K*10包),1,10,千克,485,,,14744202,已登记,2026-05-22 00:00:00,2026-05-22 10:46:35,1300111003,1300111,寸骨,批發-飛機,485
2544482851398615046,香港事业部,NFT00.000140,聯合林記食品有限公司,聯合林記,分销业务冻品水产部销售部,莫艺生,河南去皮上腿肉|12KG,20,240,千克,3768,,,14744136,已登记,2026-05-22 00:00:00,2026-05-22 10:26:35,1300609001,1300609,去皮上腿肉,批發-加工,3768
2544474338790735880,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,高峰法式小切羊排 |10KG,1,10,千克,1040,,,14742998,已登记,2026-05-22 00:00:00,2026-05-22 10:10:05,1300501022,1300501,羊排,凍肉店,1040
2544467552742408201,香港事业部,NFT00.000359,泰怡國際有限公司,泰怡,分销业务冻品水产部销售部,许至邦,河南去皮上腿肉|12KG,20,240,千克,3768,,,14744083,已登记,2026-05-22 00:00:00,2026-05-22 09:56:54,1300609001,1300609,去皮上腿肉,批發-加工,3768
2544462819688448005,香港事业部,NFT00.000090,姚氏食品有限公司,姚氏,分销业务冻品水产部销售部,黄佩连,高峰柱裝羊卷肉|20KG,3,60,千克,3540,,,14744068,已登记,2026-05-22 00:00:00,2026-05-22 09:47:44,1300511002,1300511,羊卷肉,批發-飛機,3540
2544461514001088521,香港事业部,NFT00.001901,福偉集團有限公司,福偉,分销业务冻品水产部销售部,谭小君,中國金鯧魚(200-300G)|10KG(黃帶),1,10,千克,368,,,14742953,已登记,2026-05-22 00:00:00,2026-05-22 09:45:13,1800108098,1800108,魚.其他,批發-加工,368
2544045924375592967,香港事业部,15MYKD.SWT01,新華凍肉超級市場(葵芳),新華,分销业务冻品水产部销售部,李华兴,中國金鯧魚(200-300G)|10KG(藍帶),2,20,千克,660,,,14743984,已关闭,2026-05-22 00:00:00,2026-05-21 20:18:50,1800108095,1800108,魚.其他,批發-加工,660
2543957302037708803,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,華英帶骨鴨腿|10KG (200-220G/只),1,10,千克,1530.82,,,14743932,已登记,2026-05-22 00:00:00,2026-05-21 17:26:53,1300902002,1300902,帶骨整腿,批發-飛機,1530.82
2543957302037708803,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,華英全淨膛鴨|13.6KG (1.7KG/只),2,27.2,千克,1530.82,,,14743932,已登记,2026-05-22 00:00:00,2026-05-21 17:26:53,1300901005,1300901,整鴨,批發-飛機,0
2543957302037708803,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧銘川帶皮腿扒|15KG (300克+/塊),5,75,千克,1530.82,,,14743932,已登记,2026-05-22 00:00:00,2026-05-21 17:26:53,1300607015,1300607,帶皮腿扒,批發-飛機,0
2543924428340723721,香港事业部,NFT00.000385,誠信凍肉有限公司,誠信,分销业务冻品水产部销售部,李华兴,金鷹面精肉|25KG,2,50,千克,1630,,,14742821,已登记,2026-05-26 00:00:00,2026-05-21 16:23:05,1300109002,1300109,面精肉,凍肉店,1630
2543922736123609095,香港事业部,NFT00.000385,誠信凍肉有限公司,誠信,分销业务冻品水产部销售部,李华兴,金鷹面精肉|25KG,4,100,千克,3260,,,14742820,已登记,2026-05-23 00:00:00,2026-05-21 16:19:48,1300109002,1300109,面精肉,凍肉店,3260
2543921628039348226,香港事业部,NFT00.000385,誠信凍肉有限公司,誠信,分销业务冻品水产部销售部,李华兴,金鷹面精肉|25KG,1,25,千克,815,,,14743898,已登记,2026-05-22 00:00:00,2026-05-21 16:17:39,1300109002,1300109,面精肉,凍肉店,815
2543899259849670659,香港事业部,NFT00.002160,鴻興食品供應有限公司,鴻興,分销业务冻品水产部销售部,谭小君,金鷹面精肉|25KG,2,50,千克,1630,,,14743865,已登记,2026-05-22 00:00:00,2026-05-21 15:34:15,1300109002,1300109,面精肉,批發-加工,1630
2543886409307521029,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧欣城小雞胸肉 IQF|10KG,5,50,千克,600,,,14742782,已登记,2026-05-22 00:00:00,2026-05-21 15:09:19,1300613017,1300613,小胸肉,批發-飛機,600
2543857401098403842,香港事业部,NFT00.000881,明興食品有限公司(元朗),明興,分销业务冻品水产部销售部,许至邦,華英煙熏鴨胸肉|10KG (200-220G/塊)日文包裝,3,30,千克,630,,,14742738,已登记,2026-05-23 00:00:00,2026-05-21 14:13:01,1300904022,1300904,煙熏鴨胸,批發-加工,630
2543853716016463875,香港事业部,NFT00.000881,明興食品有限公司(元朗),明興,分销业务冻品水产部销售部,许至邦,金鷹面精肉|25KG,5,125,千克,4075,,,14743784,已登记,2026-05-23 00:00:00,2026-05-21 14:05:53,1300109002,1300109,面精肉,批發-加工,4075
2543772292009164801,香港事业部,NFT00.003074,信隆(亞洲)有限公司,信隆,分销业务冻品水产部销售部,谭小君,金鷹面精肉|25KG,8,200,千克,6520,,,14742644,已登记,2026-05-22 00:00:00,2026-05-21 11:27:55,1300109002,1300109,面精肉,批發-加工,6520
2543739547195801603,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,高峰法式小切羊排 |10KG,1,10,千克,1040,,,14743563,已登记,2026-05-21 00:00:00,2026-05-21 10:24:23,1300501022,1300501,羊排,凍肉店,1040
2543727426780790787,香港事业部,NFT00.000273,皇品有限公司,皇品,分销业务冻品水产部销售部,凌靖翔,金鷹面精肉|25KG,1,25,千克,815,,,14742528,已登记,2026-05-21 00:00:00,2026-05-21 10:00:51,1300109002,1300109,面精肉,批發-飛機,815
2543725768923414531,香港事业部,NFT00.000116,新協興凍肉食品公司,新協興,分销业务冻品水产部销售部,凌靖翔,遼寧欣城帶骨雞全腿 240-260G|15KG,5,75,千克,1107.75,,,14742577,已登记,2026-05-21 00:00:00,2026-05-21 09:57:38,1300603038,1300603,帶骨全腿,批發-加工,1107.75
2543706321328799753,香港事业部,15MYKD.80036688,美亞食品貿易有限公司,美亞,分销业务冻品水产部销售部,许至邦,高峰法式羊排 8 支骨|20KG,5,100,千克,9600,,,14741539,已登记,2026-05-26 00:00:00,2026-05-21 09:19:55,1300501020,1300501,羊排,批發-加工,9600
2543697714214338564,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,遼寧銘川帶皮腿扒|15KG (300克+/塊),20,300,千克,11049,,,14741526,已登记,2026-05-21 00:00:00,2026-05-21 09:03:14,1300607015,1300607,帶皮腿扒,批發-加工,11049
2543697714214338564,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,遼寧欣城帶骨雞全腿 280-300G|15KG,20,300,千克,11049,,,14741526,已登记,2026-05-21 00:00:00,2026-05-21 09:03:14,1300603040,1300603,帶骨全腿,批發-加工,0
2543697714214338564,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,河南去皮上腿肉|12KG,15,180,千克,11049,,,14741526,已登记,2026-05-21 00:00:00,2026-05-21 09:03:14,1300609001,1300609,去皮上腿肉,批發-加工,0
2543155173945507841,香港事业部,NFT00.002160,鴻興食品供應有限公司,鴻興,分销业务冻品水产部销售部,谭小君,華王樂雞肉腸｜10.88KG(340.2g*32),2,64,包,441.6,,,14741408,已登记,2026-05-21 00:00:00,2026-05-20 15:30:33,1310501001,1310501,腸類.雞肉腸,批發-加工,441.6
2543140450780315654,香港事业部,NFT00.000273,皇品有限公司,皇品,分销业务冻品水产部销售部,凌靖翔,遼寧盛佳康帶骨雞全腿 260-280G|15KG,1,15,千克,211.65,,,14742274,已登记,2026-05-21 00:00:00,2026-05-20 15:01:58,1300603106,1300603,帶骨全腿,批發-飛機,211.65
2543136396331188229,香港事业部,NFT00.000273,皇品有限公司,皇品,分销业务冻品水产部销售部,凌靖翔,遼寧銘川帶皮腿扒|15KG (300克+/塊),4,60,千克,886.8,,,14742273,已登记,2026-05-21 00:00:00,2026-05-20 14:54:07,1300607015,1300607,帶皮腿扒,批發-飛機,886.8
2543036778871259139,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城帶骨雞全腿 300-320G|15KG,2,30,千克,1042.2,,,14742089,已登记,2026-05-21 00:00:00,2026-05-20 11:40:50,1300603041,1300603,帶骨全腿,凍肉店,1042.2
2543036778871259139,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,1042.2,,,14742089,已登记,2026-05-21 00:00:00,2026-05-20 11:40:50,1300607015,1300607,帶皮腿扒,凍肉店,0
2543035696546840585,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城雞翅尖IQF|10KG,2,20,千克,194,,,14741278,已登记,2026-05-21 00:00:00,2026-05-20 11:38:44,1300627002,1300627,翅尖,凍肉店,194
2543029142419406851,香港事业部,NFT00.003074,信隆(亞洲)有限公司,信隆,分销业务冻品水产部销售部,谭小君,高峰法式羊排 8 支骨|20KG,10,200,千克,18600,,,14742055,已登记,2026-05-21 00:00:00,2026-05-20 11:26:10,1300501020,1300501,羊排,批發-加工,18600
2543027828159414275,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧銘川帶皮腿扒|15KG (250克+/塊),2,30,千克,443.4,,,14742052,已登记,2026-05-21 00:00:00,2026-05-20 11:23:28,1300607014,1300607,帶皮腿扒,批發-飛機,443.4
2542964735089836033,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,河南去皮上腿肉|12KG,8,96,千克,1516.8,,,14741156,已登记,2026-05-20 00:00:00,2026-05-20 09:21:03,1300609001,1300609,去皮上腿肉,批發-飛機,1516.8
2542957605444124679,香港事业部,NFT00.003177,翎凰凍肉有限公司,翎凰,分销业务冻品水产部销售部,凌靖翔,高峰法式羊排 8 支骨|20KG,1,20,千克,1860,,,14741155,已登记,2026-05-21 00:00:00,2026-05-20 09:07:18,1300501020,1300501,羊排,批發-加工,1860
2542535332856856579,香港事业部,NFT00.001114,天后肉食有限公司,天后肉食,分销业务冻品水产部销售部,谭小君,高峰法式小切羊排 |10KG,1,10,千克,1040,,,14741783,已登记,2026-05-20 00:00:00,2026-05-19 19:27:54,1300501022,1300501,羊排,凍肉店,1040
2542291464613789701,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城帶骨雞全腿 300-320G|15KG,2,30,千克,377.1,,,14740484,已登记,2026-05-20 00:00:00,2026-05-19 11:34:43,1300603041,1300603,帶骨全腿,凍肉店,377.1
2542290708699545607,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城雞翅尖IQF|10KG,1,10,千克,1707.1,,,14740744,已登记,2026-05-20 00:00:00,2026-05-19 11:33:15,1300627002,1300627,翅尖,凍肉店,1707.1
2542290708699545607,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,至尊梅肉|25KG,1,25,千克,1707.1,,,14740744,已登记,2026-05-20 00:00:00,2026-05-19 11:33:15,1300101043,1300101,一號肉,凍肉店,0
2542290708699545607,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,1707.1,,,14740744,已登记,2026-05-20 00:00:00,2026-05-19 11:33:15,1300607015,1300607,帶皮腿扒,凍肉店,0
2542274044219097091,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧欣城帶骨雞全腿 280-300G|15KG,1,15,千克,188.55,,,14740719,已登记,2026-05-20 00:00:00,2026-05-19 11:00:56,1300603040,1300603,帶骨全腿,批發-飛機,188.55
2542245147679129606,香港事业部,NFT00.000232,興利號食品有限公司,興利,分销业务冻品水产部销售部,凌靖翔,高峰法式羊排 12 支骨|20KG,1,20,千克,1600,,,14740272,已登记,2026-05-19 00:00:00,2026-05-19 10:04:52,1300501019,1300501,羊排,批發-加工,1600
2542220528926588935,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,金鷹寸骨|10KG (1K*10包),1,10,千克,520,,,14740186,已登记,2026-05-19 00:00:00,2026-05-19 09:17:06,1300111003,1300111,寸骨,批發-飛機,520
2542202636100173831,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,金鷹面精肉|25KG,2,50,千克,1670,,,14740184,已登记,2026-05-19 00:00:00,2026-05-19 08:42:24,1300109002,1300109,面精肉,批發-飛機,1670
2541733806052737026,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,華英鴨胸肉|10KG 200-220G/塊),2,20,千克,272,,,14740163,已登记,2026-05-19 00:00:00,2026-05-18 17:32:44,1300903002,1300903,生鴨胸,批發-飛機,272
2541659778003763202,香港事业部,NFT00.002551,溢利食品(香港)有限公司,溢利,分销业务冻品水产部销售部,凌靖翔,金鷹梅肉|25KG,4,100,千克,3040,,,14740631,已登记,2026-05-19 00:00:00,2026-05-18 15:09:05,1300101018,1300101,一號肉,批發-飛機,3040
2541638973174841352,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,金鷹面精肉|25KG,6,150,千克,5010,,,14739384,已登记,2026-05-19 00:00:00,2026-05-18 14:28:43,1300109002,1300109,面精肉,批發-飛機,5010
2541543272713551880,香港事业部,NFT00.000091,恆昌凍肉食品有限公司,恆昌,分销业务冻品水产部销售部,谭小君,金鷹寸骨|10KG (1K*10包),1,10,千克,520,,,14739768,已关闭,2026-05-18 00:00:00,2026-05-18 11:23:03,1300111003,1300111,寸骨,批發-加工,520
2541519890911592448,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,遼寧銘川帶皮腿扒|15KG (300克+/塊),15,225,千克,3325.5,,,14739190,已登记,2026-05-18 00:00:00,2026-05-18 10:37:40,1300607015,1300607,帶皮腿扒,批發-加工,3325.5
2541519298206105605,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,遼寧欣城帶骨雞全腿 280-300G|15KG,5,75,千克,942.75,,,14739189,已登记,2026-05-18 00:00:00,2026-05-18 10:36:30,1300603040,1300603,帶骨全腿,批發-加工,942.75
2541519263846367237,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,遼寧欣城帶骨雞全腿 280-300G|15KG,5,75,千克,942.75,,,14739191,已登记,2026-05-18 00:00:00,2026-05-18 10:36:27,1300603040,1300603,帶骨全腿,批發-加工,942.75
2541518757047566341,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,遼寧欣城帶骨雞全腿 280-300G|15KG,15,225,千克,2828.25,,,14739697,已登记,2026-05-18 00:00:00,2026-05-18 10:35:29,1300603040,1300603,帶骨全腿,批發-加工,2828.25
2541491415285760003,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,河南去皮上腿肉|12KG,3,36,千克,568.8,,,14739147,已登记,2026-05-18 00:00:00,2026-05-18 09:42:25,1300609001,1300609,去皮上腿肉,批發-飛機,568.8
2541489130355818504,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧欣城去皮雞胸肉|12KG,2,24,千克,278.4,,,14738538,已关闭,2026-05-18 00:00:00,2026-05-18 09:37:59,1300612023,1300612,去皮胸肉,批發-飛機,278.4
2541488322901966856,香港事业部,NFT00.001901,福偉集團有限公司,福偉,分销业务冻品水产部销售部,谭小君,遼寧欣城帶骨雞全腿 280-300G|15KG,3,45,千克,565.65,,,14739145,已关闭,2026-05-18 00:00:00,2026-05-18 09:36:26,1300603040,1300603,帶骨全腿,批發-加工,565.65
2541465413553750021,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,高峰法式羊排 12 支骨|20KG,1,20,千克,1640,,,14739092,已登记,2026-05-18 00:00:00,2026-05-18 08:52:00,1300501019,1300501,羊排,批發-飛機,1640
2540051733658206214,香港事业部,NFT00.000268,再豐有限公司,再豐,分销业务冻品水产部销售部,李华兴,遼寧欣城帶骨雞全腿 280-300G|15KG,1,15,千克,188.55,,,14738996,已登记,2026-05-18 00:00:00,2026-05-16 11:09:06,1300603040,1300603,帶骨全腿,批發-飛機,188.55
2540023910860062729,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,遼寧欣城雞翅尖IQF|10KG,1,10,千克,97,,,14738207,已登记,2026-05-16 00:00:00,2026-05-16 10:15:07,1300627002,1300627,翅尖,凍肉店,97
2539399156319911937,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,金鷹寸骨|10KG (1K*10包),1,10,千克,520,,,14737481,已登记,2026-05-16 00:00:00,2026-05-15 14:02:55,1300111003,1300111,寸骨,批發-飛機,520
2539350648959270914,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城小雞胸肉 IQF|10KG,1,10,千克,1352,,,14737917,已登记,2026-05-18 00:00:00,2026-05-15 12:28:47,1300613017,1300613,小胸肉,凍肉店,1352
2539350648959270914,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城帶骨雞全腿 300-320G|15KG,2,30,千克,1352,,,14737917,已登记,2026-05-18 00:00:00,2026-05-15 12:28:47,1300603041,1300603,帶骨全腿,凍肉店,0
2539350648959270914,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧嘉士德去皮上腿肉|12KG,1,12,千克,1352,,,14737917,已登记,2026-05-18 00:00:00,2026-05-15 12:28:47,1300609018,1300609,去皮上腿肉,凍肉店,0
2539350648959270914,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,1352,,,14737917,已登记,2026-05-18 00:00:00,2026-05-15 12:28:47,1300607015,1300607,帶皮腿扒,凍肉店,0
2539345769876422661,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,山東煙熏鴨胸肉|10KG (200-220G/塊)日文包裝,1,10,千克,2218.2,,,14737393,已登记,2026-05-16 00:00:00,2026-05-15 12:19:20,1300904016,1300904,煙熏鴨胸,凍肉店,2218.2
